date,Artificial Intelligence,Automotive,Blockchain,Computers & Peripherals,Construction & Building Materials,E-commerce,Food,LED Lighting,Leisure & Entertainment,Metaverse,Others,PCB (Printed Circuit Boards),Regenerative Medicine,Semiconductors,Smart Grid,Transportation & Shipping,Wind Power
2007-05-17,0.09458048340435028,0.012327916416117315,0.0009457588412443225,0.11871693396541011,0.04197783792334136,0.001456535250818925,0.016210182533563464,0.0523456523783317,0.022653247446856824,0.012059150628066461,0.09832031159983971,0.0793761361206809,4.236627058090674e-05,0.4203685283450231,0.00836873357852021,0.020250225297254464,0.0
2007-05-18,0.0718313422477647,0.009218656393598914,0.0006438509639370469,0.09719097145239375,0.03353798200120723,0.00041777302332548545,0.006513540466696644,0.0699622405556154,0.016660333043311347,0.009015507749565726,0.08811524398873867,0.08243075418717022,2.5961411260014377e-05,0.48898764482393053,0.008579690826267297,0.01686850686521701,0.0
2007-05-21,0.09519990387075578,0.011136533137673831,0.0007095600309760538,0.12856605459478004,0.03648365207988635,0.0005305303323507495,0.008118681930262791,0.07559433722853245,0.017154554875789613,0.010516798490982674,0.09353860217471381,0.10130466125151505,6.017373544450637e-05,0.38386709650227274,0.012871683817227336,0.0243471759468362,0.0
2007-05-22,0.11444503795009424,0.01343290086932427,0.0012225808584592304,0.1345764809243195,0.03768674735937264,0.00031282844486312834,0.011830162639450255,0.09358518408078498,0.019831387007607136,0.010093735252064468,0.10514447092156508,0.05415084240621086,0.00015951208574812296,0.36162465680817707,0.010865526657520757,0.031037945734438247,0.0
2007-05-23,0.1119249376383651,0.013192767346958945,0.0011548099406929507,0.11950331187428835,0.03576368624188752,0.00048579552566072113,0.012528309340145071,0.05744766181187065,0.02805584718044279,0.01561914429834673,0.09644865470666183,0.0552956863093927,0.0014083959348587419,0.41539087501631705,0.013308844447334326,0.02247127238677651,0.0
2007-05-24,0.09264606628703544,0.0073305012417333995,0.0007307952761580526,0.12321951553581442,0.03129279401623822,0.0004083790318280298,0.010691457708720618,0.06366271261322662,0.026282344656733053,0.013673954768364213,0.07604716506185079,0.05136996143503312,0.00012057209098756802,0.48230254010956525,0.008087564850913772,0.012133675315797454,0.0
2007-05-25,0.07385107683383979,0.008859805210440984,0.0012260566491415228,0.11026524101508733,0.04801683316176781,0.000493219317725058,0.008003387026776249,0.05563834748705885,0.02240053427057077,0.00958877278649624,0.09156116744462432,0.05152296752075236,0.00021524418662428643,0.485537963825106,0.010372209763416624,0.022447173500571807,0.0
2007-05-28,0.08465036514837913,0.010017508802761333,0.0019269234857191948,0.11725667447302877,0.0370096384995154,0.00029321549548977724,0.007384992003993582,0.07651268734702624,0.03191616757787277,0.010147933151387145,0.10380565874584667,0.059946902966048675,7.383478426577161e-05,0.42666189324950976,0.004525945418247098,0.02786965885090866,0.0
2007-05-29,0.0713677566059688,0.01436801239420389,0.001845496836763661,0.11122708320192994,0.05686919513404224,0.0007738272371732912,0.01202004752859468,0.08132537445169409,0.020879379952963243,0.006360655752180413,0.10995744608868004,0.06315501517705868,5.029860205456864e-05,0.4216928448163518,0.005517134645654734,0.022590431574685974,0.0
2007-05-30,0.08092753421645929,0.01231195247389537,0.0008273397470297648,0.09399943154168183,0.04887900610554585,0.001065297867190585,0.010704063480100319,0.0964644664626659,0.01976322071288404,0.00894625726622113,0.1057967030862852,0.06349503014981242,6.85292042488647e-05,0.42095373359166904,0.013025805575358443,0.022771628518951946,0.0
2007-05-31,0.08648231082121767,0.00981107408263935,0.000692039311662757,0.12034767170493774,0.03030445621963833,0.0015229036572555785,0.006603563114794543,0.06108256005322897,0.018500472060600893,0.007405228333295289,0.0974390280566294,0.0886627684161893,4.681034346695448e-05,0.4467987637954094,0.011292514929918427,0.013007835099115447,0.0
2007-06-01,0.09842962116451802,0.008791811089734666,0.0010422967361209685,0.11663008270973002,0.02748219519967026,0.0012866634937461702,0.0059559878618116735,0.09577617456416335,0.017955542472634,0.01613083532769478,0.08052918628852332,0.0667107147996968,4.866966321911061e-05,0.4468690183023328,0.003754394093211567,0.012606806233192505,0.0
2007-06-04,0.10572746550461175,0.00831377809607586,0.0007919459803020716,0.13544556219657364,0.035711926126413746,0.0008691138864474858,0.008047035722922738,0.08830745202841113,0.026045949076445543,0.0159548748086529,0.08249019482477508,0.05436575916164072,5.578312958293914e-05,0.4174492024275412,0.0036350432165428866,0.016788913813060344,0.0
2007-06-05,0.08856516090478966,0.008413611080111488,0.0010463165821870007,0.14326160358602327,0.03596825552954352,0.0011035817472374804,0.00974641492408551,0.09012154206300788,0.03724802700393578,0.011646947586053823,0.10756699287402308,0.06663223262697533,6.604068220310207e-05,0.3794042576569318,0.007050883413665862,0.012158131739225446,0.0
2007-06-06,0.12487167425228204,0.01339408333223471,0.002075696911623398,0.12950097542378333,0.03926204271437517,0.0006541166746739387,0.013573123440136106,0.07013274009255574,0.024466275008183568,0.023024174649815772,0.09071584448959373,0.05792735114769203,8.746903322908403e-05,0.3940751520510053,0.0038211781628376905,0.012418102615978407,0.0
2007-06-07,0.10673880759903202,0.01901822092809451,0.0015325532177002613,0.1544134817330409,0.025337304736922407,0.0006506718960089685,0.007648472485343004,0.0623516488913363,0.0166998095826951,0.022428277218161295,0.08307311140304503,0.05908522653462719,7.85875469777909e-05,0.42447700761790874,0.0067840473530805055,0.00968277125602598,0.0
2007-06-08,0.07572350485105354,0.024498655081745143,0.00188793855382409,0.15814894074879762,0.03122728854184131,0.0009792534387875079,0.004706950684120624,0.06288415966121658,0.023136139941569545,0.017382535679827848,0.0831915150690509,0.06153865213649307,7.142818407625543e-05,0.42917321723374097,0.014074090481036345,0.011375729712818668,0.0
2007-06-11,0.12683224637475718,0.01510553569336668,0.0038027189512450637,0.12510464552260006,0.027379635124715796,0.0005556300797052575,0.00790281667639,0.06248705861940859,0.02402809705787461,0.011162959290924515,0.0760603192987211,0.0650862019880133,0.0001466555375425417,0.43202398055839536,0.008846504331497047,0.013474994894842898,0.0
2007-06-12,0.11415431637391152,0.018559944633821494,0.0038127629712780297,0.12418783108057879,0.03135711041890721,0.000886181979633301,0.0063918067219847306,0.0757212700718159,0.024925219413566454,0.022928578187620657,0.08459729256379989,0.062276663890110266,0.0002511258261426948,0.40495856980254086,0.006004995052631961,0.018986331011656282,0.0
2007-06-13,0.08966210590692766,0.016722043974229234,0.0023381343896341066,0.15349374733964408,0.042201744567225245,0.0008814630892638558,0.008317111200783515,0.07755422816116897,0.022120220033285263,0.018415599283635738,0.09884632698563381,0.06787820518401018,8.441113880533141e-05,0.37527332229634414,0.006520026069781462,0.019691310379627392,0.0
2007-06-14,0.08383167113995177,0.01211484934106836,0.002264553035458021,0.15585178297660449,0.040685324913790205,0.001615790216494779,0.0073295560473868706,0.09040473918213972,0.01684419686685278,0.018125158502221256,0.10377905528448085,0.06676190309133498,7.619106909116666e-05,0.37301187027423366,0.005715028744398149,0.021588329314492956,0.0
2007-06-15,0.09398891304266427,0.01953881483644093,0.0016148781559300939,0.15649193036928916,0.03992338227384839,0.0014581652494354285,0.005362068003709186,0.08521883984410827,0.02885205592332447,0.011675528750283415,0.0951950342588287,0.07543295429513873,6.930243136335345e-05,0.3637916523475182,0.0053729667563356814,0.016013513461781693,0.0
2007-06-20,0.08147706973590955,0.015670486357620257,0.0014816550724415564,0.11070045340189306,0.06171868571297294,0.00031331027522117524,0.013816536686980282,0.08074612665757384,0.023394960013602275,0.008089966454240413,0.09758569494521527,0.057862438563451864,3.935126388601956e-05,0.40348312693478183,0.01402124061041196,0.02959889731379771,0.0
2007-06-21,0.09903100380924773,0.019411839730887018,0.000858278285993663,0.12717436917746874,0.04318668942572102,0.000282936295938001,0.009187464301266763,0.07915800617671749,0.01415116637141693,0.011845875574616705,0.07694001128925759,0.07082188652606534,3.3071340999714274e-05,0.39916383002864253,0.011117743348140991,0.037635828317619774,0.0
2007-06-22,0.11104980403173507,0.013246840032307432,0.00152990743754939,0.12277115828826926,0.047858532643775924,0.00020217896139578998,0.006566135149444962,0.08488056111747537,0.019159494310477698,0.01616922082813453,0.08827118733478974,0.09198806759610233,7.054438600229342e-05,0.36528946315727684,0.007182371447492609,0.02376453327777073,0.0
2007-06-23,0.07306769306211104,0.020958178323430346,0.002179221291113962,0.12597072439257456,0.044990372026601354,0.0008266292775701119,0.007281727861459302,0.0785146162515867,0.026889485339788518,0.016448604505093663,0.09886824845234665,0.08311488555018849,8.112654540722121e-05,0.40141454132523674,0.003427737798243751,0.015966207997247583,0.0
2007-06-25,0.08408036193498061,0.020147898909659647,0.0017993147315802163,0.12882996347672226,0.04758259797455978,0.000650355853853948,0.009560952779382632,0.07132123629743393,0.024738245879104837,0.014864152549851807,0.10230305762544058,0.06863741054968216,6.266841775934234e-05,0.39780852254055676,0.007324412825697933,0.020288847653733563,0.0
2007-06-26,0.10756827383454849,0.012649618362689687,0.0011162195879011354,0.1321128907879081,0.05033844056202532,0.00028774352308310886,0.010752412431542891,0.0704817299550272,0.022355543259854713,0.01325655671534412,0.10331138685394665,0.07276135873729064,6.579229350056166e-05,0.375073085001878,0.0073251832540434025,0.020543764839415935,0.0
2007-06-27,0.0888750511600079,0.01294016668806932,0.000757569149880614,0.1253768745852236,0.058137499803063375,0.0002648565468732477,0.008846309528465317,0.07050845742426619,0.04195947885517776,0.01143696791984983,0.13791907144254356,0.07875099031951864,5.311772380539173e-05,0.3306301229845687,0.007150535624991265,0.026392930243695288,0.0
2007-06-28,0.07492424016815652,0.01405920800468971,0.0017296887671380205,0.13348703563000125,0.04782265865336938,0.000203230689027129,0.010543450821633797,0.06662874245804053,0.026011810445036088,0.008377710148343834,0.13137785175280103,0.07111467421807614,6.742669035679341e-05,0.3715549872990354,0.00946002502497629,0.0326372592293181,0.0
2007-06-29,0.08778672142626182,0.019093323382048135,0.0009186331937760388,0.15732737133553823,0.04675626311189055,0.00020326860181564438,0.019620234969301924,0.06713175398457573,0.03604270060416548,0.009768415400990303,0.11593691647919634,0.06112054811957999,6.792801981606866e-05,0.3414893665652083,0.006201743106805987,0.030534811699029482,0.0
2007-07-02,0.13204029500830972,0.013612996018176572,0.0018777655034381672,0.14410209266672394,0.0625616511922001,0.00013953880741526969,0.016904798203626854,0.06375550794068416,0.04086439102000677,0.009475809866762651,0.09396078860282152,0.06292355832601781,0.00015711845077537897,0.32474514096569274,0.004785450237812241,0.028093097189536117,0.0
2007-07-03,0.09535491149278645,0.01873895394400858,0.0009078393087290869,0.12571850931440517,0.05128121541024587,0.00021146041341662736,0.01938945005445729,0.07506021047693559,0.03336786176231526,0.009504220995911498,0.11015050522982428,0.06962524833894364,0.00023570350770101887,0.35033195031030184,0.005732922465621495,0.034389036974396325,0.0
2007-07-04,0.07186401294602206,0.026245738007871302,0.0010350902670849147,0.10168869419879632,0.09199393316481232,0.0002316188192513167,0.01640733324496802,0.08489698796242469,0.03785976986525309,0.00938689444662591,0.11686274599790267,0.05760070412520143,0.00012376813796342986,0.34490068498035953,0.005076425838783302,0.03382559799667972,0.0
2007-07-05,0.0657738373454792,0.016971087706951188,0.0010510100522285175,0.11877795894825617,0.06388610569705086,0.00018505199254464485,0.014439552602106982,0.06446286037332427,0.03555561146679381,0.008970512733027474,0.10548604478510357,0.09091203358176488,8.385962142080159e-05,0.37590758114078854,0.0050088566107187775,0.0325280353424403,0.0
2007-07-06,0.08606733231487285,0.013085183494430937,0.0012273043655683822,0.12744507009522013,0.06303810446926462,0.0002902429513984862,0.013438217794764057,0.1031583193842924,0.026567980778471625,0.008498750414943287,0.08800572717474872,0.08851761537325147,0.00010619435676639376,0.34350534047373993,0.007669732381500666,0.02937888417676604,0.0
2007-07-09,0.0915731208758296,0.013941756048901025,0.0023163991089813402,0.12365444273647297,0.0548962082553657,0.0002406873636276177,0.009412335925018599,0.08089949900430046,0.028734333338332453,0.009642233753775698,0.08795157570083557,0.08455740873590704,0.00022730076776083323,0.37342444387288803,0.00683974463918588,0.03168850987281715,0.0
2007-07-10,0.07757561054504174,0.0142352618734108,0.002148201391472789,0.15960071497355063,0.04493741554704011,0.0008877260718933154,0.008281310030732562,0.08094891985638218,0.02372673063601005,0.013128652786713421,0.08759239510300734,0.08556854283493268,0.00013395441022661164,0.36779052743131757,0.011610091587562243,0.021833944920705953,0.0
2007-07-11,0.06933132878850815,0.017295029616521594,0.0016389144450026337,0.14908179103053698,0.047364698548890756,0.00040640516250298707,0.00838805254641308,0.10229715265432623,0.03271192440481235,0.012941397963130886,0.09632977434010224,0.08429605275021071,0.00011651949632489557,0.34967691591455413,0.007806140415281047,0.020317901922881278,0.0
2007-07-12,0.06370722077504797,0.017391188850895162,0.0013266028983505223,0.14458834204416005,0.0601443645653151,0.002859415625948804,0.01078036918388949,0.09008858079096242,0.027828197493236503,0.007716339861059393,0.08854971616921069,0.08776157212741857,7.824194673556412e-05,0.3679258121899246,0.006015911123658792,0.0232381243541864,0.0
2007-07-13,0.06301831800297081,0.021633026196919345,0.0021492799333238275,0.1245348390605883,0.0574068513121896,0.0008955675278008384,0.013816739975968228,0.10547150177509725,0.030258333544821263,0.017384242228839743,0.101195576585007,0.0682664109258497,5.630277879881793e-05,0.3467125836564226,0.0048532299439760325,0.04234719655142664,0.0
2007-07-16,0.07413515551870017,0.021848925704742374,0.001821972788661552,0.11758330758485373,0.05739919887352494,0.00045243416754574755,0.022101863150425352,0.09697851201856789,0.030456803292571517,0.01984153155677336,0.11169224326485423,0.07588421520922017,5.412308685868486e-05,0.3258362680614066,0.007640356423590045,0.036273089297703676,0.0
2007-07-17,0.06465637689779254,0.020995878594218798,0.0009541774218036215,0.13318003871248119,0.07598506688383594,0.0003674033634336943,0.019824706664415694,0.09916501460793144,0.025069019937258814,0.017700071101794706,0.14782961232967853,0.07930805807212017,6.384897622948274e-05,0.2713616369905692,0.005104101037610222,0.03843498840882598,0.0
2007-07-18,0.06434453031691685,0.027239233973569515,0.0011947535814662736,0.12638346799328432,0.08725642242517857,0.00037059031576132655,0.027626869623175242,0.10082936925980591,0.027406631429396144,0.01392781924160538,0.13306338998104714,0.06329760836159175,0.00010175544315634654,0.2834370083446007,0.005701030621895069,0.03781951908754942,0.0
2007-07-19,0.0800161369582635,0.02574652840992974,0.0016462049548906434,0.12889664913666454,0.0790875271254208,0.00024008236621248592,0.03461162896302428,0.08065495835729729,0.02367706844245718,0.010612400586433833,0.10855229862115917,0.0644117504262206,3.657997432010116e-05,0.3313523412111636,0.005666950248501952,0.02479089421804028,0.0
2007-07-20,0.08353546547454097,0.013159848421049,0.001541199914321178,0.1370130004222913,0.06790412911074974,0.00017380542978406865,0.016580808694063705,0.07686795416824821,0.019057216012336037,0.00705167054715653,0.09443649449225308,0.07573571467129703,7.786351828355413e-05,0.381597851920323,0.006534322443974571,0.018732654759328077,0.0
2007-07-23,0.07728685711540755,0.014700180561911063,0.0012890693910018662,0.12950974749717456,0.052452116456562274,0.00031081532579325315,0.01342701739262698,0.09256085133461692,0.02411411649344538,0.010165579227096346,0.08796002930705063,0.07666636107972245,0.00016890231648135592,0.3881323182544174,0.008202214849401365,0.023053823397290587,0.0
2007-07-24,0.08334997093880131,0.019826002642665843,0.001159748153016439,0.13284768279396694,0.05078703448665064,0.0002911500324463131,0.011190795820631391,0.08306577786550448,0.023788127542340012,0.010789289117285697,0.09876741094161291,0.08022100114502446,0.0001687567870221083,0.37431433709443085,0.01064377749660922,0.018789137141991367,0.0
2007-07-25,0.09426589249426996,0.018287477006817394,0.0009404264230089778,0.12723013437919597,0.07189041543810488,0.0002747389171092356,0.013158651025848893,0.08575275859582121,0.026968361888383304,0.018955620278729064,0.08845492951276236,0.06908420884565468,0.00010887689545242418,0.35451031317237264,0.013335003807988433,0.016782191318480546,0.0
2007-07-26,0.08145750663125018,0.01535158357440396,0.0009721947007878043,0.1318938360629797,0.07166380161141594,0.0002611660006869672,0.012210983151781285,0.09493418293642446,0.02760213812503652,0.01885494565560864,0.08974171357934449,0.07245421545800045,0.002849889561879229,0.3528902361151183,0.01110265731983147,0.015758949515450597,0.0
2007-07-27,0.06598801334271415,0.01236654170589853,0.0008339601995452558,0.12240427554799677,0.05516035247947565,0.00015219568241448981,0.010844402580345625,0.08556628886070172,0.02406241254048028,0.018085422110199305,0.07754940195661333,0.06472358557705525,0.0015566904971479087,0.4323004681599921,0.009324152680881772,0.019081836078537806,0.0
2007-07-30,0.06996554614888086,0.018487812783536894,0.0009412424834416252,0.1480393159654484,0.05824340739960613,0.00014221624671721146,0.012344358186377392,0.07888503146324348,0.027351410683864187,0.014327259949340124,0.08066472143484478,0.06316796676364321,0.0011072820870811756,0.3931285626445999,0.01147963003195411,0.021724235727420563,0.0
2007-07-31,0.09382264350886291,0.01503494037183029,0.0005422426151632411,0.110134221102938,0.058533548523987636,0.00017956381252483053,0.01604664844411285,0.09034730495872628,0.028142805480164616,0.01647761736512189,0.086447991843158,0.060433631729716254,0.0011051866383886182,0.38751283209143117,0.008394112459000973,0.026844709054872438,0.0
2007-08-01,0.06403280204639861,0.03351265772309633,0.0004428620349264371,0.1318605295899429,0.05199901866095754,0.00031195170717173153,0.014594811429608378,0.07592245368828258,0.022580112037493334,0.00893901806231426,0.07554596139036912,0.07383540075049519,0.001257104121145499,0.39991849388962003,0.00930976506416786,0.03593705780401023,0.0
2007-08-02,0.06354267210176014,0.020960683019899354,0.0008367243046996164,0.1267087848151223,0.05045200585774169,0.0003390689567048964,0.011415481601300353,0.07220416517814264,0.025839206340392714,0.011869163975048395,0.09057608419189679,0.06474346401848217,0.0010683588146933945,0.426093576845837,0.0070745118527100895,0.026276048125568482,0.0
2007-08-03,0.07369747796070775,0.013357760958720974,0.000727096945307826,0.13163782814542857,0.051415388688634094,0.0008132478579592326,0.009044248629196214,0.06077281151792011,0.021611367333665726,0.01148396784417427,0.08097835744504166,0.06126696881602071,0.001211647211438446,0.44063884748114024,0.005086199373240687,0.03625678379140349,0.0
2007-08-06,0.08177798217620358,0.012446532680138442,0.0015446976688432345,0.12366908576028288,0.057806390542394025,0.0013858257335065583,0.014890342928805448,0.0710031492547489,0.032649757729439996,0.015186103761375023,0.0875982135326963,0.06307350909796146,0.0002694809478622652,0.4040525652244159,0.009186682610721517,0.023459680350604487,0.0
2007-08-07,0.06873107226030255,0.018648787565084278,0.001067938694917382,0.10934805708511378,0.05952014564982798,0.00044882856876897524,0.012784311212687733,0.05917926473934474,0.024094093028087737,0.011306303346873374,0.07951922576881472,0.08179502735436027,0.0008519447692569751,0.4380473186900169,0.0063403535444844705,0.028317327722058153,0.0
2007-08-08,0.066673368839292,0.014432714324507235,0.0007940428538450135,0.12034924201826919,0.07375515110297755,0.00034299418718499277,0.014563392661361729,0.06182111194710817,0.022984267683331495,0.012874299210455428,0.08659467344173302,0.08140568339151945,0.002045777849335052,0.4082851474993969,0.007365144091968115,0.025712988897714662,0.0
2007-08-09,0.05721963572292128,0.016047621315258682,0.0011515114176199681,0.13438587938671614,0.047885695843143596,0.000484242318432918,0.01452589738321351,0.07153804684827134,0.027815992502349732,0.012253752599091138,0.08501511024084604,0.08893947477753453,0.0012503769264155923,0.41091330171918017,0.006175388933730908,0.02439807206527444,0.0
2007-08-10,0.06397955437968435,0.011028619346402322,0.00239439092784921,0.1399234718818627,0.04373030671285099,0.0004899236859587831,0.012177757604018687,0.08212912833231129,0.03213857635827874,0.018403552516670574,0.10620179464459543,0.06565344593310297,0.0008675924688214242,0.38448547068428307,0.013629493332623881,0.022766921190685612,0.0
2007-08-13,0.08826896742957677,0.014034885361087237,0.0023777496897093935,0.11736802296398013,0.04872297610913738,0.00031449070235313876,0.015041769280636262,0.06837273052697111,0.04307606754325659,0.02076580858721894,0.1291818151848235,0.07429920276911557,0.0002905969700251317,0.34566418726160636,0.008701590464606439,0.023519139155896047,0.0
2007-08-14,0.07271799253007873,0.010903460621097228,0.0012876185334770298,0.12448678286496355,0.050183422180288276,0.0003365678245021041,0.011068822871503545,0.06387387651440982,0.02660201952971092,0.014297828155776817,0.13919710086419373,0.08898752460572612,0.002463674135162906,0.3552213697784028,0.008685462861329013,0.029686476129377446,0.0
2007-08-15,0.06859762517577267,0.020453124329305933,0.001210598058330019,0.11839722090164395,0.05014064067703992,0.0003166108300514524,0.014802434815251087,0.07324603632412673,0.028568491697956017,0.010240015270155327,0.12528822293430586,0.0724899233059449,0.0015643310047675234,0.3666911182454101,0.013221712044858627,0.0347718943850799,0.0
2007-08-16,0.08438295060274321,0.015098896681035963,0.0008434474135339789,0.12128389984939396,0.04719286215473523,0.0005489681643062992,0.0122868475000559,0.0690172744375157,0.022824602682682417,0.007290037013862989,0.09461025359906763,0.07405293632585834,0.0009662115789028936,0.40922862515611685,0.014364798658383691,0.026007388181804963,0.0
2007-08-17,0.07142305760858836,0.015810033079902443,0.0008609217592830127,0.11843723795584742,0.047616499755196814,0.00026942348135382163,0.011511548894762786,0.07280430046441037,0.020129364355949773,0.0077377576591494525,0.09310498678465824,0.06408682107349445,0.000755012948116806,0.4327549052174728,0.012621119387047379,0.030077009574766098,0.0
2007-08-20,0.07527945704809384,0.0223863251047939,0.0005903198541783657,0.12000571899753087,0.048008151904047086,0.00038125632705846436,0.010560958571381973,0.06328062324790798,0.020224958559318898,0.011215543532923557,0.10447376537173984,0.05917617457276997,0.0007453421948865461,0.4250644712032529,0.007735920981767252,0.030871012528348542,0.0
2007-08-21,0.055563880369451715,0.009723323625182344,0.0013224364609701938,0.13294900372329824,0.04806623342783327,0.0005941129210481815,0.019100813546806036,0.09152858175762754,0.041631338525329895,0.010001246558249858,0.10565483535543221,0.05486178915209599,0.0005344504211644885,0.39546772088962656,0.008864468540643893,0.02413576472523957,0.0
2007-08-22,0.06573982231609796,0.013874702664973012,0.0020214053906610226,0.13030065155549445,0.04997737218659958,0.0004591757323841458,0.024770569663098464,0.07570294249878523,0.029098970491549525,0.014223080131569503,0.10049405712216192,0.05644799344127522,0.00031663183553943343,0.39833267311482495,0.007975734604884046,0.030264217250101554,0.0
